safe,danger,fire,day,weekday,time,weekday_2
1,0,0,10,수,15:25:00,3
1,0,0,10,수,15:30:00,3
2,0,0,10,수,15:35:00,3
1,0,0,10,수,15:40:00,3
1,0,0,10,수,15:45:00,3
1,0,0,10,수,15:50:00,3
1,0,0,10,수,15:55:00,3
2,1,0,10,수,16:00:00,3
2,0,0,10,수,16:05:00,3
2,0,0,10,수,16:10:00,3
2,0,0,10,수,16:15:00,3
2,0,0,10,수,16:20:00,3
2,1,0,10,수,16:25:00,3
2,0,0,10,수,16:30:00,3
2,0,0,10,수,16:35:00,3
2,0,0,10,수,16:40:00,3
2,0,0,10,수,16:45:00,3
2,0,0,10,수,16:50:00,3
2,0,0,10,수,16:55:00,3
2,0,0,10,수,17:00:00,3
2,0,0,10,수,17:05:00,3
2,1,0,10,수,17:10:00,3
2,0,0,10,수,17:15:00,3
2,0,0,10,수,17:20:00,3
2,0,0,10,수,17:25:00,3
2,1,0,10,수,17:30:00,3
2,0,0,10,수,17:35:00,3
2,0,0,10,수,17:40:00,3
2,0,0,10,수,17:45:00,3
1,1,0,10,수,17:50:00,3
1,0,0,10,수,17:55:00,3
1,0,0,10,수,18:00:00,3
1,0,0,10,수,18:05:00,3
1,0,0,10,수,18:10:00,3
1,0,0,10,수,18:15:00,3
2,0,0,10,수,18:20:00,3
2,0,0,10,수,18:25:00,3
2,0,0,10,수,18:30:00,3
2,0,0,10,수,18:35:00,3
2,0,0,10,수,18:40:00,3
1,0,0,10,수,18:45:00,3
1,0,0,10,수,18:50:00,3
1,0,0,10,수,18:55:00,3
1,0,0,10,수,19:00:00,3
2,0,0,10,수,19:05:00,3
1,0,0,10,수,19:10:00,3
1,0,0,10,수,19:15:00,3
1,1,0,10,수,19:20:00,3
2,0,0,10,수,19:25:00,3
2,0,0,10,수,19:30:00,3
2,0,0,10,수,19:35:00,3
2,0,0,10,수,19:40:00,3
2,0,0,10,수,19:45:00,3
2,0,0,10,수,19:50:00,3
2,0,0,10,수,19:55:00,3
2,0,0,10,수,20:00:00,3
2,0,0,10,수,20:05:00,3
2,0,0,10,수,20:10:00,3
3,0,0,10,수,20:15:00,3
3,0,0,10,수,20:20:00,3
2,0,0,10,수,20:25:00,3
3,0,0,10,수,20:30:00,3
3,0,0,10,수,20:35:00,3
3,0,0,10,수,20:40:00,3
3,0,0,10,수,20:45:00,3
1,1,0,10,수,20:50:00,3
3,0,0,10,수,20:55:00,3
2,0,0,10,수,21:00:00,3
2,0,0,10,수,21:05:00,3
2,0,0,10,수,21:10:00,3
2,0,0,10,수,21:15:00,3
2,0,0,10,수,21:20:00,3
2,0,0,10,수,21:25:00,3
2,0,0,10,수,21:30:00,3
2,1,0,10,수,21:35:00,3
1,0,0,10,수,21:40:00,3
1,1,0,10,수,21:45:00,3
3,0,0,10,수,21:50:00,3
3,0,0,10,수,21:55:00,3
3,0,0,10,수,22:00:00,3
2,0,0,10,수,22:05:00,3
2,0,0,10,수,22:10:00,3
3,0,0,10,수,22:15:00,3
3,0,0,10,수,22:20:00,3
3,0,0,10,수,22:25:00,3
3,0,0,10,수,22:30:00,3
3,1,0,10,수,22:35:00,3
2,0,0,10,수,22:40:00,3
2,0,0,10,수,22:45:00,3
2,0,0,10,수,22:50:00,3
2,0,0,10,수,22:55:00,3
2,0,0,10,수,23:00:00,3
2,0,0,10,수,23:05:00,3
2,1,0,10,수,23:10:00,3
1,0,0,10,수,23:15:00,3
1,1,0,10,수,23:20:00,3
3,0,0,10,수,23:25:00,3
1,1,0,10,수,23:30:00,3
2,1,0,10,수,23:35:00,3
1,1,0,10,수,23:40:00,3
1,1,0,10,수,23:45:00,3
1,0,0,10,수,23:50:00,3
1,0,0,10,수,23:55:00,3
1,0,0,11,목,00:00:00,4
1,0,0,11,목,00:05:00,4
1,0,0,11,목,00:10:00,4
2,0,0,11,목,00:15:00,4
2,0,0,11,목,00:20:00,4
2,0,0,11,목,00:25:00,4
2,0,0,11,목,00:30:00,4
2,0,0,11,목,00:35:00,4
2,0,0,11,목,00:40:00,4
2,0,0,11,목,00:45:00,4
2,0,0,11,목,00:50:00,4
2,0,0,11,목,00:55:00,4
2,0,0,11,목,01:00:00,4
2,0,0,11,목,01:05:00,4
2,0,0,11,목,01:10:00,4
2,0,0,11,목,01:15:00,4
3,0,0,11,목,01:20:00,4
3,0,0,11,목,01:25:00,4
3,0,0,11,목,01:30:00,4
2,1,0,11,목,01:35:00,4
2,1,0,11,목,01:40:00,4
2,0,0,11,목,01:45:00,4
2,0,0,11,목,01:50:00,4
2,0,0,11,목,01:55:00,4
1,0,0,11,목,02:00:00,4
1,0,0,11,목,02:05:00,4
1,0,0,11,목,02:10:00,4
1,1,0,11,목,02:15:00,4
2,0,0,11,목,02:20:00,4
2,0,0,11,목,02:25:00,4
2,1,0,11,목,02:30:00,4
2,0,0,11,목,02:35:00,4
3,0,0,11,목,02:40:00,4
3,0,0,11,목,02:45:00,4
3,0,0,11,목,02:50:00,4
3,1,0,11,목,02:55:00,4
3,1,0,11,목,03:00:00,4
3,1,0,11,목,03:05:00,4
3,0,0,11,목,03:10:00,4
3,0,0,11,목,03:15:00,4
3,0,0,11,목,03:20:00,4
3,0,0,11,목,03:25:00,4
3,0,0,11,목,03:30:00,4
3,0,0,11,목,03:35:00,4
3,0,0,11,목,03:40:00,4
3,1,0,11,목,03:45:00,4
3,0,0,11,목,03:50:00,4
3,0,0,11,목,03:55:00,4
2,0,0,11,목,04:00:00,4
2,0,0,11,목,04:05:00,4
2,0,0,11,목,04:10:00,4
2,0,0,11,목,04:15:00,4
2,0,0,11,목,04:20:00,4
2,1,0,11,목,04:25:00,4
1,0,0,11,목,04:30:00,4
1,0,0,11,목,04:35:00,4
1,0,0,11,목,04:40:00,4
1,0,0,11,목,04:45:00,4
1,0,0,11,목,04:50:00,4
1,0,0,11,목,04:55:00,4
1,0,0,11,목,05:00:00,4
1,0,0,11,목,05:05:00,4
1,0,0,11,목,05:10:00,4
1,0,0,11,목,05:15:00,4
1,0,0,11,목,05:20:00,4
2,0,0,11,목,05:25:00,4
2,0,0,11,목,05:30:00,4
2,0,0,11,목,05:35:00,4
2,0,0,11,목,05:40:00,4
2,0,0,11,목,05:45:00,4
2,0,0,11,목,05:50:00,4
2,0,0,11,목,05:55:00,4
3,0,0,11,목,06:00:00,4
3,0,0,11,목,06:05:00,4
2,0,0,11,목,06:10:00,4
2,1,0,11,목,06:15:00,4
3,1,0,11,목,06:20:00,4
3,0,0,11,목,06:25:00,4
3,0,0,11,목,06:30:00,4
3,0,0,11,목,06:35:00,4
3,0,0,11,목,06:40:00,4
3,0,0,11,목,06:45:00,4
3,0,0,11,목,06:50:00,4
2,0,0,11,목,06:55:00,4
2,0,0,11,목,07:00:00,4
2,0,0,11,목,07:05:00,4
2,0,0,11,목,07:10:00,4
1,0,0,11,목,07:15:00,4
1,0,0,11,목,07:20:00,4
1,0,0,11,목,07:25:00,4
1,0,0,11,목,07:30:00,4
1,0,0,11,목,07:35:00,4
1,0,0,11,목,07:40:00,4
1,0,0,11,목,07:45:00,4
2,0,0,11,목,07:50:00,4
1,0,0,11,목,07:55:00,4
2,0,0,11,목,08:00:00,4
1,0,0,11,목,08:05:00,4
2,0,0,11,목,08:10:00,4
2,0,0,11,목,08:15:00,4
2,0,0,11,목,08:20:00,4
2,0,0,11,목,08:25:00,4
2,0,0,11,목,08:30:00,4
2,0,0,11,목,08:35:00,4
1,0,0,11,목,08:40:00,4
2,0,0,11,목,08:45:00,4
3,0,0,11,목,08:50:00,4
3,0,0,11,목,08:55:00,4
3,1,0,11,목,09:00:00,4
3,0,0,11,목,09:05:00,4
3,0,0,11,목,09:10:00,4
3,0,0,11,목,09:15:00,4
3,0,0,11,목,09:20:00,4
3,0,0,11,목,09:25:00,4
2,0,0,11,목,09:30:00,4
2,0,0,11,목,09:35:00,4
2,0,0,11,목,09:40:00,4
2,1,0,11,목,09:45:00,4
2,0,0,11,목,09:50:00,4
2,0,0,11,목,09:55:00,4
2,0,0,11,목,10:00:00,4
2,0,0,11,목,10:05:00,4
1,0,0,11,목,10:10:00,4
2,0,0,11,목,10:15:00,4
1,0,0,11,목,10:20:00,4
1,0,0,11,목,10:25:00,4
1,0,0,11,목,10:30:00,4
1,0,0,11,목,10:35:00,4
1,0,0,11,목,10:40:00,4
2,0,0,11,목,10:45:00,4
2,0,0,11,목,10:50:00,4
2,0,0,11,목,10:55:00,4
2,0,0,11,목,11:00:00,4
2,0,0,11,목,11:05:00,4
3,1,0,11,목,11:10:00,4
3,1,1,11,목,11:15:00,4
7,4,1,11,목,11:20:00,4
5,2,0,11,목,11:25:00,4
4,4,1,11,목,11:30:00,4
3,4,1,11,목,11:35:00,4
5,3,0,11,목,11:40:00,4
2,2,1,11,목,11:45:00,4
5,2,1,11,목,11:50:00,4
3,2,1,11,목,11:55:00,4
2,1,1,11,목,12:00:00,4
3,1,1,11,목,12:05:00,4
2,2,1,11,목,12:10:00,4
0,3,1,11,목,12:15:00,4
4,0,0,11,목,12:20:00,4
4,2,1,11,목,12:25:00,4
1,2,1,11,목,12:30:00,4
0,4,1,11,목,12:35:00,4
3,2,1,11,목,12:40:00,4
1,3,0,11,목,12:45:00,4
5,3,0,11,목,12:50:00,4
3,2,1,11,목,12:55:00,4
3,2,0,11,목,13:00:00,4
3,4,1,11,목,13:05:00,4
0,4,1,11,목,13:10:00,4
1,4,1,11,목,13:15:00,4
1,4,0,11,목,13:20:00,4
2,2,1,11,목,13:25:00,4
0,4,1,11,목,13:30:00,4
1,4,1,11,목,13:35:00,4
2,3,0,11,목,13:40:00,4
2,4,0,11,목,13:45:00,4
2,2,0,11,목,13:50:00,4
1,3,0,11,목,13:55:00,4
3,0,0,11,목,14:00:00,4
3,0,1,11,목,14:05:00,4
2,0,1,11,목,14:10:00,4
2,1,0,11,목,14:15:00,4
2,0,1,11,목,14:20:00,4
2,0,1,11,목,14:25:00,4
2,0,1,11,목,14:30:00,4
3,1,1,11,목,14:35:00,4
1,1,0,11,목,14:40:00,4
1,1,1,11,목,14:45:00,4
1,0,1,11,목,14:50:00,4
1,0,1,11,목,14:55:00,4
1,0,1,11,목,15:00:00,4
1,0,1,11,목,15:05:00,4
0,1,1,11,목,15:10:00,4
1,0,1,11,목,15:15:00,4
1,1,0,11,목,15:20:00,4
1,0,0,11,목,15:25:00,4
0,1,1,11,목,15:30:00,4
0,1,1,11,목,15:35:00,4
2,0,1,11,목,15:40:00,4
1,0,1,11,목,15:45:00,4
2,0,0,11,목,15:50:00,4
2,0,1,11,목,15:55:00,4
3,0,1,11,목,16:00:00,4
1,2,1,11,목,16:05:00,4
1,3,0,11,목,16:10:00,4
3,2,1,11,목,16:15:00,4
4,2,1,11,목,16:20:00,4
4,3,1,11,목,16:25:00,4
5,1,1,11,목,16:30:00,4
4,1,0,11,목,16:35:00,4
2,2,1,11,목,16:40:00,4
3,2,1,11,목,16:45:00,4
3,2,1,11,목,16:50:00,4
4,1,1,11,목,16:55:00,4
3,1,1,11,목,17:00:00,4
4,1,1,11,목,17:05:00,4
0,2,1,11,목,17:10:00,4
0,1,1,11,목,17:15:00,4
0,2,1,11,목,17:20:00,4
0,2,1,11,목,17:25:00,4
0,2,0,11,목,17:30:00,4
1,1,1,11,목,17:35:00,4
1,1,1,11,목,17:40:00,4
1,1,1,11,목,17:45:00,4
1,3,1,11,목,17:50:00,4
0,3,1,11,목,17:55:00,4
2,2,1,11,목,18:00:00,4
1,2,1,11,목,18:05:00,4
2,2,1,11,목,18:10:00,4
2,2,1,11,목,18:15:00,4
1,3,1,11,목,18:20:00,4
3,2,1,11,목,18:25:00,4
2,2,1,11,목,18:30:00,4
2,1,1,11,목,18:35:00,4
2,1,1,11,목,18:40:00,4
1,2,1,11,목,18:45:00,4
2,1,1,11,목,18:50:00,4
1,2,1,11,목,18:55:00,4
4,1,0,11,목,19:00:00,4
4,1,1,11,목,19:05:00,4
1,1,1,11,목,19:10:00,4
3,1,1,11,목,19:15:00,4
4,1,1,11,목,19:20:00,4
3,1,1,11,목,19:25:00,4
3,1,1,11,목,19:30:00,4
6,0,1,11,목,19:35:00,4
6,0,1,11,목,19:40:00,4
4,0,1,11,목,19:45:00,4
1,0,1,11,목,19:50:00,4
1,0,1,11,목,19:55:00,4
1,2,1,11,목,20:00:00,4
2,2,1,11,목,20:05:00,4
0,2,1,11,목,20:10:00,4
1,1,1,11,목,20:15:00,4
2,1,1,11,목,20:20:00,4
3,1,0,11,목,20:25:00,4
3,0,0,11,목,20:30:00,4
4,0,0,11,목,20:35:00,4
3,1,0,11,목,20:40:00,4
3,1,0,11,목,20:45:00,4
6,0,0,11,목,20:50:00,4
5,2,0,11,목,20:55:00,4
2,3,0,11,목,21:00:00,4
4,1,1,11,목,21:05:00,4
6,2,1,11,목,21:10:00,4
4,0,1,11,목,21:15:00,4
1,1,1,11,목,21:20:00,4
1,2,1,11,목,21:25:00,4
3,0,1,11,목,21:30:00,4
2,2,1,11,목,21:35:00,4
3,2,1,11,목,21:40:00,4
2,1,1,11,목,21:45:00,4
4,3,1,11,목,21:50:00,4
4,1,1,11,목,21:55:00,4
3,1,1,11,목,22:00:00,4
3,0,1,11,목,22:05:00,4
2,2,1,11,목,22:10:00,4
0,4,1,11,목,22:15:00,4
1,3,1,11,목,22:20:00,4
2,3,1,11,목,22:25:00,4
0,1,1,11,목,22:30:00,4
0,1,1,11,목,22:35:00,4
1,1,1,11,목,22:40:00,4
1,1,1,11,목,22:45:00,4
1,0,1,11,목,22:50:00,4
1,0,1,11,목,22:55:00,4
2,1,1,11,목,23:00:00,4
3,2,1,11,목,23:05:00,4
1,0,1,11,목,23:10:00,4
2,1,1,11,목,23:15:00,4
1,1,1,11,목,23:20:00,4
2,1,1,11,목,23:25:00,4
2,0,1,11,목,23:30:00,4
1,0,1,11,목,23:35:00,4
1,1,1,11,목,23:40:00,4
3,0,1,11,목,23:45:00,4
2,0,1,11,목,23:50:00,4
4,0,1,11,목,23:55:00,4
2,2,1,12,금,00:00:00,5
2,0,1,12,금,00:05:00,5
2,0,1,12,금,00:10:00,5
1,0,1,12,금,00:15:00,5
3,2,1,12,금,00:20:00,5
3,1,0,12,금,00:25:00,5
3,2,1,12,금,00:30:00,5
1,1,1,12,금,00:35:00,5
1,0,1,12,금,00:40:00,5
1,0,1,12,금,00:45:00,5
1,0,1,12,금,00:50:00,5
1,0,1,12,금,00:55:00,5
3,1,0,12,금,01:00:00,5
1,1,0,12,금,01:05:00,5
2,0,1,12,금,01:10:00,5
3,0,1,12,금,01:15:00,5
2,0,1,12,금,01:20:00,5
2,0,0,12,금,01:25:00,5
3,0,1,12,금,01:30:00,5
3,0,1,12,금,01:35:00,5
3,0,0,12,금,01:40:00,5
3,0,1,12,금,01:45:00,5
4,2,1,12,금,01:50:00,5
2,2,1,12,금,01:55:00,5
3,0,1,12,금,02:00:00,5
2,1,1,12,금,02:05:00,5
0,2,1,12,금,02:10:00,5
2,0,1,12,금,02:15:00,5
0,1,1,12,금,02:20:00,5
2,1,1,12,금,02:25:00,5
2,1,1,12,금,02:30:00,5
1,0,1,12,금,02:35:00,5
1,1,0,12,금,02:40:00,5
5,2,1,12,금,02:45:00,5
1,4,1,12,금,02:50:00,5
2,5,1,12,금,02:55:00,5
3,3,1,12,금,03:00:00,5
1,4,0,12,금,03:05:00,5
1,4,1,12,금,03:10:00,5
1,3,0,12,금,03:15:00,5
3,3,1,12,금,03:20:00,5
3,1,1,12,금,03:25:00,5
1,2,0,12,금,03:30:00,5
2,1,1,12,금,03:35:00,5
3,1,1,12,금,03:40:00,5
2,1,1,12,금,03:45:00,5
3,1,0,12,금,03:50:00,5
3,1,1,12,금,03:55:00,5
4,1,0,12,금,04:00:00,5
5,0,1,12,금,04:05:00,5
1,2,0,12,금,04:10:00,5
0,3,1,12,금,04:15:00,5
2,2,0,12,금,04:20:00,5
1,2,1,12,금,04:25:00,5
2,2,0,12,금,04:30:00,5
2,2,0,12,금,04:35:00,5
1,2,0,12,금,04:40:00,5
3,0,1,12,금,04:45:00,5
2,0,0,12,금,04:50:00,5
2,0,1,12,금,04:55:00,5
1,0,0,12,금,05:00:00,5
1,1,1,12,금,05:05:00,5
1,0,1,12,금,05:10:00,5
1,0,0,12,금,05:15:00,5
1,0,0,12,금,05:20:00,5
1,1,0,12,금,05:25:00,5
2,2,1,12,금,05:30:00,5
5,2,1,12,금,05:35:00,5
4,4,1,12,금,05:40:00,5
2,3,1,12,금,05:45:00,5
3,4,1,12,금,05:50:00,5
1,4,0,12,금,05:55:00,5
1,4,0,12,금,06:00:00,5
2,3,1,12,금,06:05:00,5
4,1,0,12,금,06:10:00,5
2,2,0,12,금,06:15:00,5
2,2,1,12,금,06:20:00,5
2,2,1,12,금,06:25:00,5
3,3,0,12,금,06:30:00,5
3,1,1,12,금,06:35:00,5
6,1,1,12,금,06:40:00,5
5,2,1,12,금,06:45:00,5
4,2,1,12,금,06:50:00,5
5,1,1,12,금,06:55:00,5
5,1,1,12,금,07:00:00,5
2,1,1,12,금,07:05:00,5
2,0,1,12,금,07:10:00,5
2,0,1,12,금,07:15:00,5
2,1,1,12,금,07:20:00,5
2,0,1,12,금,07:25:00,5
2,0,1,12,금,07:30:00,5
2,0,1,12,금,07:35:00,5
2,0,1,12,금,07:40:00,5
2,1,1,12,금,07:45:00,5
3,1,1,12,금,07:50:00,5
3,1,1,12,금,07:55:00,5
4,1,1,12,금,08:00:00,5
4,2,1,12,금,08:05:00,5
3,1,1,12,금,08:10:00,5
4,1,1,12,금,08:15:00,5
4,1,1,12,금,08:20:00,5
6,3,1,12,금,08:25:00,5
4,2,1,12,금,08:30:00,5
1,3,1,12,금,08:35:00,5
5,1,1,12,금,08:40:00,5
4,1,1,12,금,08:45:00,5
3,1,1,12,금,08:50:00,5
3,2,1,12,금,08:55:00,5
4,1,1,12,금,09:00:00,5
4,2,1,12,금,09:05:00,5
4,1,1,12,금,09:10:00,5
4,1,1,12,금,09:15:00,5
5,1,1,12,금,09:20:00,5
4,2,1,12,금,09:25:00,5
4,1,1,12,금,09:30:00,5
4,0,1,12,금,09:35:00,5
3,1,1,12,금,09:40:00,5
3,0,0,12,금,09:45:00,5
3,1,1,12,금,09:50:00,5
2,2,1,12,금,09:55:00,5
1,2,1,12,금,10:00:00,5
3,1,1,12,금,10:05:00,5
2,1,1,12,금,10:10:00,5
0,2,0,12,금,10:15:00,5
2,2,1,12,금,10:20:00,5
2,2,1,12,금,10:25:00,5
3,0,1,12,금,10:30:00,5
1,0,0,12,금,10:35:00,5
2,0,1,12,금,10:40:00,5
2,0,1,12,금,10:45:00,5
2,0,1,12,금,10:50:00,5
2,0,1,12,금,10:55:00,5
3,1,0,12,금,11:00:00,5
3,0,1,12,금,11:05:00,5
4,1,1,12,금,11:10:00,5
3,0,1,12,금,11:15:00,5
3,0,0,12,금,11:20:00,5
3,0,1,12,금,11:25:00,5
3,2,1,12,금,11:30:00,5
3,1,1,12,금,11:35:00,5
3,1,0,12,금,11:40:00,5
2,1,1,12,금,11:45:00,5
4,0,1,12,금,11:50:00,5
4,0,1,12,금,11:55:00,5
1,0,0,12,금,12:00:00,5
1,0,0,12,금,12:05:00,5
3,0,0,12,금,12:10:00,5
2,2,0,12,금,12:15:00,5
2,1,0,12,금,12:20:00,5
1,1,0,12,금,12:25:00,5
1,2,0,12,금,12:30:00,5
2,1,0,12,금,12:35:00,5
4,1,0,12,금,12:40:00,5
2,2,0,12,금,12:45:00,5
2,1,0,12,금,12:50:00,5
2,1,0,12,금,12:55:00,5
2,1,0,12,금,13:00:00,5
2,1,0,12,금,13:05:00,5
2,0,0,12,금,13:10:00,5
2,0,0,12,금,13:15:00,5
2,0,0,12,금,13:20:00,5
2,0,0,12,금,13:25:00,5
2,0,0,12,금,13:30:00,5
2,0,0,12,금,13:35:00,5
3,1,0,12,금,13:40:00,5
3,1,0,12,금,13:45:00,5
3,0,0,12,금,13:50:00,5
3,0,0,12,금,13:55:00,5
2,0,0,12,금,14:00:00,5
2,0,0,12,금,14:05:00,5
2,0,0,12,금,14:10:00,5
3,0,0,12,금,14:15:00,5
3,1,0,12,금,14:20:00,5
4,1,0,12,금,14:25:00,5
4,1,0,12,금,14:30:00,5
4,0,0,12,금,14:35:00,5
4,0,0,12,금,14:40:00,5
4,0,0,12,금,14:45:00,5
2,0,0,12,금,14:50:00,5
2,0,0,12,금,14:55:00,5
2,0,0,12,금,15:00:00,5
3,1,0,12,금,15:05:00,5
3,1,0,12,금,15:10:00,5
3,0,0,12,금,15:15:00,5
3,0,0,12,금,15:20:00,5
2,0,0,12,금,15:25:00,5
2,0,0,12,금,15:30:00,5
2,0,0,12,금,15:35:00,5
2,0,0,12,금,15:40:00,5
2,0,0,12,금,15:45:00,5
1,1,0,12,금,15:50:00,5
2,1,0,12,금,15:55:00,5
1,1,0,12,금,16:00:00,5
2,1,0,12,금,16:05:00,5
3,1,0,12,금,16:10:00,5
2,1,0,12,금,16:15:00,5
2,1,0,12,금,16:20:00,5
1,2,0,12,금,16:25:00,5
1,1,0,12,금,16:30:00,5
1,1,0,12,금,16:35:00,5
1,1,0,12,금,16:40:00,5
1,1,0,12,금,16:45:00,5
1,3,0,12,금,16:50:00,5
1,3,0,12,금,16:55:00,5
1,2,0,12,금,17:00:00,5
2,2,0,12,금,17:05:00,5
1,2,0,12,금,17:10:00,5
1,3,0,12,금,17:15:00,5
1,2,0,12,금,17:20:00,5
1,3,0,12,금,17:25:00,5
1,2,0,12,금,17:30:00,5
1,2,0,12,금,17:35:00,5
1,2,0,12,금,17:40:00,5
1,3,0,12,금,17:45:00,5
2,2,0,12,금,17:50:00,5
2,3,0,12,금,17:55:00,5
1,3,0,12,금,18:00:00,5
1,2,0,12,금,18:05:00,5
1,3,0,12,금,18:10:00,5
1,3,0,12,금,18:15:00,5
2,4,0,12,금,18:20:00,5
1,5,0,12,금,18:25:00,5
1,4,0,12,금,18:30:00,5
1,5,0,12,금,18:35:00,5
0,5,0,12,금,18:40:00,5
0,5,0,12,금,18:45:00,5
0,4,0,12,금,18:50:00,5
1,4,0,12,금,18:55:00,5
1,3,0,12,금,19:00:00,5
2,4,0,12,금,19:05:00,5
1,4,0,12,금,19:10:00,5
1,4,0,12,금,19:15:00,5
1,4,0,12,금,19:20:00,5
1,5,0,12,금,19:25:00,5
1,3,0,12,금,19:30:00,5
1,3,0,12,금,19:35:00,5
1,3,0,12,금,19:40:00,5
1,4,0,12,금,19:45:00,5
1,3,0,12,금,19:50:00,5
1,4,0,12,금,19:55:00,5
1,4,0,12,금,20:00:00,5
1,4,0,12,금,20:05:00,5
1,4,0,12,금,20:10:00,5
1,4,0,12,금,20:15:00,5
1,4,0,12,금,20:20:00,5
1,5,0,12,금,20:25:00,5
1,5,0,12,금,20:30:00,5
1,5,0,12,금,20:35:00,5
0,5,0,12,금,20:40:00,5
2,5,0,12,금,20:45:00,5
2,4,0,12,금,20:50:00,5
1,5,0,12,금,20:55:00,5
2,4,0,12,금,21:00:00,5
1,3,0,12,금,21:05:00,5
2,3,0,12,금,21:10:00,5
1,4,0,12,금,21:15:00,5
2,3,0,12,금,21:20:00,5
2,3,0,12,금,21:25:00,5
1,3,0,12,금,21:30:00,5
1,4,0,12,금,21:35:00,5
1,3,0,12,금,21:40:00,5
1,3,0,12,금,21:45:00,5
1,3,0,12,금,21:50:00,5
2,3,0,12,금,21:55:00,5
1,2,0,12,금,22:00:00,5
0,2,0,12,금,22:05:00,5
0,3,0,12,금,22:10:00,5
0,2,0,12,금,22:15:00,5
0,2,0,12,금,22:20:00,5
0,2,0,12,금,22:25:00,5
0,2,0,12,금,22:30:00,5
0,2,0,12,금,22:35:00,5
0,2,0,12,금,22:40:00,5
0,2,0,12,금,22:45:00,5
0,2,0,12,금,22:50:00,5
0,3,0,12,금,22:55:00,5
0,2,0,12,금,23:00:00,5
0,2,0,12,금,23:05:00,5
0,2,0,12,금,23:10:00,5
0,2,0,12,금,23:15:00,5
0,3,0,12,금,23:20:00,5
0,2,0,12,금,23:25:00,5
0,2,0,12,금,23:30:00,5
0,2,0,12,금,23:35:00,5
0,1,0,12,금,23:40:00,5
0,2,0,12,금,23:45:00,5
0,2,0,12,금,23:50:00,5
0,2,0,12,금,23:55:00,5
0,2,0,13,토,00:00:00,6
0,2,0,13,토,00:05:00,6
0,2,0,13,토,00:10:00,6
0,2,0,13,토,00:15:00,6
0,1,0,13,토,00:20:00,6
0,1,0,13,토,00:25:00,6
1,2,0,13,토,00:30:00,6
0,2,0,13,토,00:35:00,6
0,2,0,13,토,00:40:00,6
0,2,0,13,토,00:45:00,6
0,2,0,13,토,00:50:00,6
0,1,0,13,토,00:55:00,6
0,1,0,13,토,01:00:00,6
0,1,0,13,토,01:05:00,6
1,1,0,13,토,01:10:00,6
1,1,0,13,토,01:15:00,6
1,0,0,13,토,01:20:00,6
0,1,0,13,토,01:25:00,6
0,1,0,13,토,01:30:00,6
1,1,0,13,토,01:35:00,6
1,2,0,13,토,01:40:00,6
1,1,0,13,토,01:45:00,6
1,0,0,13,토,01:50:00,6
0,2,0,13,토,01:55:00,6
0,1,0,13,토,02:00:00,6
0,1,0,13,토,02:05:00,6
0,0,0,13,토,02:10:00,6
0,1,0,13,토,02:15:00,6
1,1,0,13,토,02:20:00,6
0,1,0,13,토,02:25:00,6
0,2,0,13,토,02:30:00,6
0,2,0,13,토,02:35:00,6
0,1,0,13,토,02:40:00,6
0,1,0,13,토,02:45:00,6
0,1,0,13,토,02:50:00,6
0,1,0,13,토,02:55:00,6
0,1,0,13,토,03:00:00,6
0,1,0,13,토,03:05:00,6
0,0,0,13,토,03:10:00,6
0,1,0,13,토,03:15:00,6
0,1,0,13,토,03:20:00,6
0,1,0,13,토,03:25:00,6
0,1,0,13,토,03:30:00,6
0,1,0,13,토,03:35:00,6
0,1,0,13,토,03:40:00,6
0,1,0,13,토,03:45:00,6
0,1,0,13,토,03:50:00,6
0,1,0,13,토,03:55:00,6
0,1,0,13,토,04:00:00,6
0,1,0,13,토,04:05:00,6
0,1,0,13,토,04:10:00,6
0,2,0,13,토,04:15:00,6
0,2,0,13,토,04:20:00,6
0,2,0,13,토,04:25:00,6
0,1,0,13,토,04:30:00,6
0,2,0,13,토,04:35:00,6
0,2,0,13,토,04:40:00,6
0,2,0,13,토,04:45:00,6
0,3,0,13,토,04:50:00,6
0,1,0,13,토,04:55:00,6
0,1,0,13,토,05:00:00,6
0,1,0,13,토,05:05:00,6
0,1,0,13,토,05:10:00,6
0,1,0,13,토,05:15:00,6
0,1,0,13,토,05:20:00,6
0,1,0,13,토,05:25:00,6
0,1,0,13,토,05:30:00,6
1,0,0,13,토,05:35:00,6
1,0,0,13,토,05:40:00,6
1,0,0,13,토,05:45:00,6
1,0,0,13,토,05:50:00,6
1,0,0,13,토,05:55:00,6
1,0,0,13,토,06:00:00,6
3,1,0,13,토,06:05:00,6
2,3,0,13,토,06:10:00,6
3,3,0,13,토,06:15:00,6
3,2,0,13,토,06:20:00,6
3,2,0,13,토,06:25:00,6
1,2,0,13,토,06:30:00,6
3,3,0,13,토,06:35:00,6
2,2,0,13,토,06:40:00,6
3,1,0,13,토,06:45:00,6
1,3,0,13,토,06:50:00,6
1,4,0,13,토,06:55:00,6
0,3,0,13,토,07:00:00,6
0,4,0,13,토,07:05:00,6
1,4,0,13,토,07:10:00,6
2,4,0,13,토,07:15:00,6
1,3,0,13,토,07:20:00,6
0,4,0,13,토,07:25:00,6
1,3,0,13,토,07:30:00,6
2,3,0,13,토,07:35:00,6
1,3,0,13,토,07:40:00,6
1,3,0,13,토,07:45:00,6
1,3,0,13,토,07:50:00,6
1,3,0,13,토,07:55:00,6
1,3,0,13,토,08:00:00,6
